18614,3333333,3071972,60.593,3.0E-4,2.0730632856989363E-4,186140000
18615,3333333,3071984,60.596,2.0E-4,2.0730593607305937E-4,186150000
18616,3333333,3071997,60.599,3.0E-4,2.073109153416416E-4,186160000
18617,3333333,3072010,60.602,2.0E-4,2.073105226405973E-4,186170000
18618,2500000,3071973,60.606,2.0E-4,2.073101299817381E-4,186180000
18619,3333333,3071986,60.609,3.0E-4,2.0731510822278318E-4,186190000
18620,3333333,3071998,60.612,2.0E-4,2.0731471535982815E-4,186200000
18621,3333333,3072011,60.615,2.0E-4,2.073143225390688E-4,186210000
18622,3333333,3072024,60.618,2.0E-4,2.0731392976049834E-4,186220000
18623,3333333,3072037,60.621,2.0E-4,2.0731353702410998E-4,186230000
18624,3333333,3072050,60.624,2.0E-4,2.073131443298969E-4,186240000
18625,3333333,3072063,60.627,3.0E-4,2.0731812080536914E-4,186250000
18626,3333333,3072076,60.63,3.0E-4,2.0732309674648342E-4,186260000
18627,2500000,3072038,60.634,2.0E-4,2.0732270360229773E-4,186270000
18628,3333333,3072051,60.637,3.0E-4,2.0732767876315225E-4,186280000
18629,3333333,3072064,60.64,1.0E-4,2.073219174405497E-4,186290000
18630,3333333,3072077,60.643,1.0E-4,2.0731615673644658E-4,186300000
18631,3333333,3072090,60.646,1.0E-4,2.0731039665074338E-4,186310000
18632,3333333,3072103,60.649,2.0E-4,2.0731000429368828E-4,186320000
18633,2500000,3072065,60.653,4.0E-4,2.0732034562335642E-4,186330000
18634,3333333,3072078,60.656,1.0E-4,2.0731458624020607E-4,186340000
18635,3333333,3072091,60.659,1.0E-4,2.073088274751811E-4,186350000
18636,3333333,3072104,60.662,2.0E-4,2.0730843528654218E-4,186360000
18637,3333333,3072117,60.665,1.0E-4,2.073026774695498E-4,186370000
18638,3333333,3072130,60.668,2.0E-4,2.0730228565296705E-4,186380000
18639,3333333,3072143,60.671,1.0E-4,2.0729652878373304E-4,186390000
18640,3333333,3072156,60.674,2.0E-4,2.072961373390558E-4,186400000
18641,3333333,3072169,60.677,1.0E-4,2.0729038141730594E-4,186410000
18642,2500000,3072131,60.681,2.0E-4,2.0728999034438366E-4,186420000
18643,3333333,3072144,60.684,2.0E-4,2.0728959931341523E-4,186430000
18644,3333333,3072157,60.687,2.0E-4,2.072892083243939E-4,186440000
18645,3333333,3072170,60.69,2.0E-4,2.0728881737731294E-4,186450000
18646,3333333,3072182,60.693,1.0E-4,2.0728306339161214E-4,186460000
18647,3333333,3072195,60.696,2.0E-4,2.0728267281600258E-4,186470000
18648,3333333,3072208,60.699,3.0E-4,2.0728764478764478E-4,186480000
18649,3333333,3072221,60.702,1.0E-4,2.0728189179044452E-4,186490000
